Dimension of result matrix: 30 * 30
Min time: 1.9 mls for count of threads: 3
Count of threads - 103 Execution time - 16.0 mls
Count of threads - 104 Execution time - 16.2 mls
Count of threads - 105 Execution time - 15.7 mls
Count of threads - 106 Execution time - 17.4 mls
Count of threads - 107 Execution time - 16.9 mls
Count of threads - 108 Execution time - 17.3 mls
Count of threads - 109 Execution time - 16.7 mls
Count of threads - 110 Execution time - 16.2 mls
Count of threads - 111 Execution time - 17.8 mls
Count of threads - 112 Execution time - 16.5 mls
Count of threads - 113 Execution time - 18.7 mls
Count of threads - 114 Execution time - 17.1 mls
Count of threads - 115 Execution time - 17.8 mls
Count of threads - 116 Execution time - 18.4 mls
Count of threads - 117 Execution time - 18.2 mls
Count of threads - 118 Execution time - 18.2 mls
Count of threads - 119 Execution time - 17.9 mls
Count of threads - 120 Execution time - 18.6 mls
Count of threads - 121 Execution time - 18.4 mls
Count of threads - 122 Execution time - 20.5 mls
Count of threads - 123 Execution time - 18.6 mls
Count of threads - 124 Execution time - 18.9 mls
Count of threads - 125 Execution time - 19.8 mls
Count of threads - 126 Execution time - 19.6 mls
Count of threads - 127 Execution time - 19.6 mls
Count of threads - 128 Execution time - 20.1 mls
Count of threads - 129 Execution time - 19.4 mls
Count of threads - 130 Execution time - 21.3 mls
Count of threads - 131 Execution time - 21.1 mls
Count of threads - 132 Execution time - 20.0 mls
Count of threads - 133 Execution time - 20.1 mls
Count of threads - 134 Execution time - 19.9 mls
Count of threads - 135 Execution time - 22.6 mls
Count of threads - 136 Execution time - 20.2 mls
Count of threads - 137 Execution time - 21.0 mls
Count of threads - 138 Execution time - 21.6 mls
Count of threads - 139 Execution time - 22.0 mls
Count of threads - 140 Execution time - 22.3 mls
Count of threads - 141 Execution time - 21.3 mls
Count of threads - 142 Execution time - 23.6 mls
Count of threads - 143 Execution time - 21.0 mls
Count of threads - 144 Execution time - 22.8 mls
Count of threads - 145 Execution time - 23.1 mls
Count of threads - 146 Execution time - 22.9 mls
Count of threads - 147 Execution time - 22.9 mls
Count of threads - 148 Execution time - 23.3 mls
Count of threads - 149 Execution time - 23.1 mls
Count of threads - 150 Execution time - 24.1 mls
Count of threads - 151 Execution time - 22.8 mls
Count of threads - 152 Execution time - 23.7 mls
Count of threads - 153 Execution time - 24.1 mls
Count of threads - 154 Execution time - 23.7 mls
Count of threads - 155 Execution time - 25.6 mls
Count of threads - 156 Execution time - 22.7 mls
Count of threads - 157 Execution time - 25.3 mls
Count of threads - 158 Execution time - 25.0 mls
Count of threads - 159 Execution time - 24.5 mls
Count of threads - 160 Execution time - 25.2 mls
Count of threads - 161 Execution time - 24.2 mls
Count of threads - 162 Execution time - 26.0 mls
Count of threads - 163 Execution time - 25.8 mls
Count of threads - 164 Execution time - 24.4 mls
Count of threads - 165 Execution time - 26.4 mls
Count of threads - 166 Execution time - 25.8 mls
Count of threads - 167 Execution time - 26.0 mls
Count of threads - 168 Execution time - 28.1 mls
Count of threads - 169 Execution time - 26.6 mls
Count of threads - 170 Execution time - 25.8 mls
Count of threads - 171 Execution time - 28.8 mls
Count of threads - 172 Execution time - 26.5 mls
Count of threads - 173 Execution time - 25.7 mls
Count of threads - 174 Execution time - 28.3 mls
Count of threads - 175 Execution time - 25.2 mls
Count of threads - 176 Execution time - 28.5 mls
Count of threads - 177 Execution time - 27.3 mls
Count of threads - 178 Execution time - 26.8 mls
Count of threads - 179 Execution time - 29.7 mls
Count of threads - 180 Execution time - 28.2 mls
Count of threads - 181 Execution time - 28.2 mls
Count of threads - 182 Execution time - 28.9 mls
Count of threads - 183 Execution time - 28.5 mls
Count of threads - 184 Execution time - 30.1 mls
Count of threads - 185 Execution time - 27.0 mls
Count of threads - 186 Execution time - 30.2 mls
Count of threads - 187 Execution time - 28.5 mls
Count of threads - 188 Execution time - 29.4 mls
Count of threads - 189 Execution time - 31.2 mls
Count of threads - 190 Execution time - 28.5 mls
Count of threads - 191 Execution time - 29.4 mls
Count of threads - 192 Execution time - 32.3 mls
Count of threads - 193 Execution time - 29.2 mls
Count of threads - 194 Execution time - 30.5 mls
Count of threads - 195 Execution time - 29.2 mls
Count of threads - 196 Execution time - 31.4 mls
Count of threads - 197 Execution time - 32.3 mls
Count of threads - 198 Execution time - 30.2 mls
Count of threads - 199 Execution time - 31.3 mls
Count of threads - 200 Execution time - 33.0 mls
Count of threads - 201 Execution time - 32.0 mls
Count of threads - 202 Execution time - 31.0 mls
Count of threads - 203 Execution time - 30.4 mls
Count of threads - 204 Execution time - 32.7 mls
Count of threads - 205 Execution time - 32.6 mls
Count of threads - 206 Execution time - 33.1 mls
Count of threads - 207 Execution time - 32.8 mls
Count of threads - 208 Execution time - 33.5 mls
Count of threads - 209 Execution time - 31.3 mls
Count of threads - 210 Execution time - 32.9 mls
Count of threads - 211 Execution time - 32.5 mls
Count of threads - 212 Execution time - 34.4 mls
Count of threads - 213 Execution time - 34.6 mls
Count of threads - 214 Execution time - 32.6 mls
Count of threads - 215 Execution time - 33.9 mls
Count of threads - 216 Execution time - 35.5 mls
Count of threads - 217 Execution time - 35.7 mls
Count of threads - 218 Execution time - 32.9 mls
Count of threads - 219 Execution time - 34.6 mls
Count of threads - 220 Execution time - 33.7 mls
Count of threads - 221 Execution time - 35.3 mls
Count of threads - 222 Execution time - 35.7 mls
Count of threads - 223 Execution time - 34.7 mls
Count of threads - 224 Execution time - 36.0 mls
Count of threads - 225 Execution time - 35.6 mls
Count of threads - 226 Execution time - 35.8 mls
Count of threads - 227 Execution time - 36.8 mls
Count of threads - 228 Execution time - 34.7 mls
Count of threads - 229 Execution time - 34.6 mls
Count of threads - 230 Execution time - 37.4 mls
Count of threads - 231 Execution time - 35.9 mls
Count of threads - 232 Execution time - 38.8 mls
Count of threads - 233 Execution time - 35.1 mls
Count of threads - 234 Execution time - 39.4 mls
Count of threads - 235 Execution time - 36.7 mls
Count of threads - 236 Execution time - 36.9 mls
Count of threads - 237 Execution time - 37.1 mls
Count of threads - 238 Execution time - 37.4 mls
Count of threads - 239 Execution time - 38.0 mls
Count of threads - 240 Execution time - 37.2 mls
Count of threads - 241 Execution time - 38.5 mls
Count of threads - 242 Execution time - 37.8 mls
Count of threads - 243 Execution time - 41.0 mls
Count of threads - 244 Execution time - 37.0 mls
Count of threads - 245 Execution time - 38.1 mls
Count of threads - 246 Execution time - 39.3 mls
Count of threads - 247 Execution time - 39.9 mls
Count of threads - 248 Execution time - 37.7 mls
Count of threads - 249 Execution time - 40.1 mls
Count of threads - 250 Execution time - 38.5 mls
Count of threads - 251 Execution time - 39.4 mls
Count of threads - 252 Execution time - 40.9 mls
Count of threads - 253 Execution time - 40.4 mls
Count of threads - 254 Execution time - 39.7 mls
Count of threads - 255 Execution time - 41.6 mls
Count of threads - 256 Execution time - 40.4 mls
Count of threads - 257 Execution time - 41.4 mls
Count of threads - 258 Execution time - 39.3 mls
Count of threads - 259 Execution time - 41.9 mls
Count of threads - 260 Execution time - 41.1 mls
Count of threads - 261 Execution time - 41.0 mls
Count of threads - 262 Execution time - 42.5 mls
Count of threads - 263 Execution time - 40.0 mls
Count of threads - 264 Execution time - 42.6 mls
Count of threads - 265 Execution time - 41.6 mls
Count of threads - 266 Execution time - 42.1 mls
Count of threads - 267 Execution time - 41.6 mls
Count of threads - 268 Execution time - 42.3 mls
Count of threads - 269 Execution time - 43.9 mls
Count of threads - 270 Execution time - 43.2 mls
Count of threads - 271 Execution time - 42.6 mls
Count of threads - 272 Execution time - 43.2 mls
Count of threads - 273 Execution time - 42.5 mls
Count of threads - 274 Execution time - 44.7 mls
Count of threads - 275 Execution time - 44.4 mls
Count of threads - 276 Execution time - 42.2 mls
Count of threads - 277 Execution time - 44.4 mls
Count of threads - 278 Execution time - 43.4 mls
Count of threads - 279 Execution time - 45.9 mls
Count of threads - 280 Execution time - 43.6 mls
Count of threads - 281 Execution time - 44.6 mls
Count of threads - 282 Execution time - 47.2 mls
Count of threads - 283 Execution time - 45.3 mls
Count of threads - 284 Execution time - 44.8 mls
Count of threads - 285 Execution time - 47.1 mls
Count of threads - 286 Execution time - 43.9 mls
Count of threads - 287 Execution time - 46.5 mls
Count of threads - 288 Execution time - 45.3 mls
Count of threads - 289 Execution time - 46.6 mls
Count of threads - 290 Execution time - 47.9 mls
Count of threads - 291 Execution time - 46.7 mls
Count of threads - 292 Execution time - 46.9 mls
Count of threads - 293 Execution time - 46.8 mls
Count of threads - 294 Execution time - 47.2 mls
Count of threads - 295 Execution time - 46.3 mls
Count of threads - 296 Execution time - 47.2 mls
Count of threads - 297 Execution time - 48.6 mls
Count of threads - 298 Execution time - 45.8 mls
Count of threads - 299 Execution time - 49.3 mls
Count of threads - 300 Execution time - 47.2 mls
Count of threads - 301 Execution time - 47.8 mls
Count of threads - 302 Execution time - 49.0 mls
Count of threads - 303 Execution time - 47.3 mls
Count of threads - 304 Execution time - 49.0 mls
Count of threads - 305 Execution time - 48.6 mls
Count of threads - 306 Execution time - 48.8 mls
Count of threads - 307 Execution time - 48.9 mls
Count of threads - 308 Execution time - 49.9 mls
Count of threads - 309 Execution time - 49.0 mls
Count of threads - 310 Execution time - 49.3 mls
Count of threads - 311 Execution time - 50.5 mls
Count of threads - 312 Execution time - 49.9 mls
Count of threads - 313 Execution time - 50.6 mls
Count of threads - 314 Execution time - 50.1 mls
Count of threads - 315 Execution time - 49.6 mls
Count of threads - 316 Execution time - 49.8 mls
Count of threads - 317 Execution time - 50.7 mls
Count of threads - 318 Execution time - 52.2 mls
Count of threads - 319 Execution time - 49.7 mls
Count of threads - 320 Execution time - 52.3 mls
Count of threads - 321 Execution time - 52.1 mls
Count of threads - 322 Execution time - 50.1 mls
Count of threads - 323 Execution time - 49.8 mls
Count of threads - 324 Execution time - 53.7 mls
Count of threads - 325 Execution time - 50.7 mls
Count of threads - 326 Execution time - 51.1 mls
Count of threads - 327 Execution time - 53.1 mls
Count of threads - 328 Execution time - 52.5 mls
Count of threads - 329 Execution time - 52.0 mls
Count of threads - 330 Execution time - 54.2 mls
Count of threads - 331 Execution time - 53.2 mls
Count of threads - 332 Execution time - 53.1 mls
Count of threads - 333 Execution time - 52.9 mls
Count of threads - 334 Execution time - 51.7 mls
Count of threads - 335 Execution time - 54.8 mls
Count of threads - 336 Execution time - 53.5 mls
Count of threads - 337 Execution time - 56.4 mls
Count of threads - 338 Execution time - 52.6 mls
Count of threads - 339 Execution time - 52.9 mls
Count of threads - 340 Execution time - 54.4 mls
Count of threads - 341 Execution time - 53.9 mls
Count of threads - 342 Execution time - 54.2 mls
Count of threads - 343 Execution time - 55.6 mls
Count of threads - 344 Execution time - 55.9 mls
Count of threads - 345 Execution time - 56.1 mls
Count of threads - 346 Execution time - 55.9 mls
Count of threads - 347 Execution time - 57.4 mls
Count of threads - 348 Execution time - 56.5 mls
Count of threads - 349 Execution time - 54.0 mls
Count of threads - 350 Execution time - 55.3 mls
Count of threads - 351 Execution time - 55.8 mls
Count of threads - 352 Execution time - 56.9 mls
Count of threads - 353 Execution time - 58.3 mls
Count of threads - 354 Execution time - 56.1 mls
Count of threads - 355 Execution time - 54.8 mls
Count of threads - 356 Execution time - 59.5 mls
Count of threads - 357 Execution time - 55.3 mls
Count of threads - 358 Execution time - 57.8 mls
Count of threads - 359 Execution time - 57.2 mls
Count of threads - 360 Execution time - 57.5 mls
Count of threads - 361 Execution time - 59.0 mls
Count of threads - 362 Execution time - 58.0 mls
Count of threads - 363 Execution time - 56.3 mls
Count of threads - 364 Execution time - 59.6 mls
Count of threads - 365 Execution time - 59.4 mls
Count of threads - 366 Execution time - 59.0 mls
Count of threads - 367 Execution time - 58.7 mls
Count of threads - 368 Execution time - 59.1 mls
Count of threads - 369 Execution time - 58.0 mls
Count of threads - 370 Execution time - 60.1 mls
Count of threads - 371 Execution time - 59.2 mls
Count of threads - 372 Execution time - 59.3 mls
Count of threads - 373 Execution time - 61.6 mls
Count of threads - 374 Execution time - 58.9 mls
Count of threads - 375 Execution time - 58.9 mls
Count of threads - 376 Execution time - 61.6 mls
Count of threads - 377 Execution time - 60.3 mls
Count of threads - 378 Execution time - 59.6 mls
Count of threads - 379 Execution time - 63.7 mls
Count of threads - 380 Execution time - 59.7 mls
Count of threads - 381 Execution time - 62.0 mls
Count of threads - 382 Execution time - 60.9 mls
Count of threads - 383 Execution time - 61.7 mls
Count of threads - 384 Execution time - 62.7 mls
Count of threads - 385 Execution time - 61.6 mls
Count of threads - 386 Execution time - 61.9 mls
Count of threads - 387 Execution time - 63.8 mls
Count of threads - 388 Execution time - 62.1 mls
Count of threads - 389 Execution time - 61.1 mls
Count of threads - 390 Execution time - 62.6 mls
Count of threads - 391 Execution time - 62.4 mls
Count of threads - 392 Execution time - 61.3 mls
Count of threads - 393 Execution time - 63.1 mls
Count of threads - 394 Execution time - 65.2 mls
Count of threads - 395 Execution time - 63.6 mls
Count of threads - 396 Execution time - 65.0 mls
Count of threads - 397 Execution time - 63.2 mls
Count of threads - 398 Execution time - 65.4 mls
Count of threads - 399 Execution time - 64.6 mls
Count of threads - 400 Execution time - 63.4 mls
Count of threads - 401 Execution time - 65.0 mls
Count of threads - 402 Execution time - 64.9 mls
Count of threads - 403 Execution time - 65.5 mls
Count of threads - 404 Execution time - 64.9 mls
Count of threads - 405 Execution time - 66.6 mls
Count of threads - 406 Execution time - 64.7 mls
Count of threads - 407 Execution time - 66.3 mls
Count of threads - 408 Execution time - 66.3 mls
Count of threads - 409 Execution time - 64.8 mls
Count of threads - 410 Execution time - 65.1 mls
Count of threads - 411 Execution time - 67.0 mls
Count of threads - 412 Execution time - 67.6 mls
Count of threads - 413 Execution time - 67.7 mls
Count of threads - 414 Execution time - 66.9 mls
Count of threads - 415 Execution time - 66.4 mls
Count of threads - 416 Execution time - 68.0 mls
Count of threads - 417 Execution time - 67.3 mls
Count of threads - 418 Execution time - 66.2 mls
Count of threads - 419 Execution time - 68.3 mls
Count of threads - 420 Execution time - 68.0 mls
Count of threads - 421 Execution time - 66.1 mls
Count of threads - 422 Execution time - 71.5 mls
Count of threads - 423 Execution time - 65.5 mls
Count of threads - 424 Execution time - 68.6 mls
Count of threads - 425 Execution time - 69.6 mls
Count of threads - 426 Execution time - 71.3 mls
Count of threads - 427 Execution time - 67.9 mls
Count of threads - 428 Execution time - 70.0 mls
Count of threads - 429 Execution time - 69.3 mls
Count of threads - 430 Execution time - 72.2 mls
Count of threads - 431 Execution time - 69.2 mls
Count of threads - 432 Execution time - 74.2 mls
Count of threads - 433 Execution time - 71.6 mls
Count of threads - 434 Execution time - 68.7 mls
Count of threads - 435 Execution time - 71.9 mls
Count of threads - 436 Execution time - 69.2 mls
Count of threads - 437 Execution time - 72.1 mls
Count of threads - 438 Execution time - 68.6 mls
Count of threads - 439 Execution time - 72.4 mls
Count of threads - 440 Execution time - 72.3 mls
Count of threads - 441 Execution time - 70.8 mls
Count of threads - 442 Execution time - 75.1 mls
Count of threads - 443 Execution time - 70.6 mls
Count of threads - 444 Execution time - 69.5 mls
Count of threads - 445 Execution time - 72.7 mls
Count of threads - 446 Execution time - 72.6 mls
Count of threads - 447 Execution time - 71.8 mls
Count of threads - 448 Execution time - 71.2 mls
Count of threads - 449 Execution time - 74.1 mls
Count of threads - 450 Execution time - 73.1 mls
Count of threads - 451 Execution time - 72.7 mls
Count of threads - 452 Execution time - 72.6 mls
Count of threads - 453 Execution time - 74.2 mls
Count of threads - 454 Execution time - 75.4 mls
Count of threads - 455 Execution time - 74.3 mls
Count of threads - 456 Execution time - 74.2 mls
Count of threads - 457 Execution time - 75.0 mls
Count of threads - 458 Execution time - 74.4 mls
Count of threads - 459 Execution time - 75.5 mls
Count of threads - 460 Execution time - 73.8 mls
Count of threads - 461 Execution time - 74.9 mls
Count of threads - 462 Execution time - 74.6 mls
Count of threads - 463 Execution time - 76.0 mls
Count of threads - 464 Execution time - 75.4 mls
Count of threads - 465 Execution time - 76.5 mls
Count of threads - 466 Execution time - 73.9 mls
Count of threads - 467 Execution time - 77.2 mls
Count of threads - 468 Execution time - 75.4 mls
Count of threads - 469 Execution time - 78.7 mls
Count of threads - 470 Execution time - 76.7 mls
Count of threads - 471 Execution time - 77.4 mls
Count of threads - 472 Execution time - 77.9 mls
Count of threads - 473 Execution time - 76.1 mls
Count of threads - 474 Execution time - 78.6 mls
Count of threads - 475 Execution time - 79.5 mls
Count of threads - 476 Execution time - 78.3 mls
Count of threads - 477 Execution time - 78.3 mls
Count of threads - 478 Execution time - 79.7 mls
Count of threads - 479 Execution time - 78.2 mls
Count of threads - 480 Execution time - 78.6 mls
Count of threads - 481 Execution time - 78.4 mls
Count of threads - 482 Execution time - 79.0 mls
Count of threads - 483 Execution time - 79.1 mls
Count of threads - 484 Execution time - 80.5 mls
Count of threads - 485 Execution time - 78.8 mls
Count of threads - 486 Execution time - 78.4 mls
Count of threads - 487 Execution time - 81.4 mls
Count of threads - 488 Execution time - 80.6 mls
Count of threads - 489 Execution time - 79.7 mls
Count of threads - 490 Execution time - 78.9 mls
Count of threads - 491 Execution time - 79.9 mls
Count of threads - 492 Execution time - 78.6 mls
Count of threads - 493 Execution time - 83.7 mls
Count of threads - 494 Execution time - 80.2 mls
Count of threads - 495 Execution time - 80.6 mls
Count of threads - 496 Execution time - 81.7 mls
Count of threads - 497 Execution time - 81.7 mls
Count of threads - 498 Execution time - 84.1 mls
Count of threads - 499 Execution time - 78.6 mls
Count of threads - 500 Execution time - 83.3 mls
Count of threads - 501 Execution time - 83.8 mls
Count of threads - 502 Execution time - 80.8 mls
Count of threads - 503 Execution time - 80.0 mls
Count of threads - 504 Execution time - 86.0 mls
Count of threads - 505 Execution time - 84.3 mls
Count of threads - 506 Execution time - 83.5 mls
Count of threads - 507 Execution time - 82.3 mls
Count of threads - 508 Execution time - 82.3 mls
Count of threads - 509 Execution time - 81.9 mls
Count of threads - 510 Execution time - 84.1 mls
Count of threads - 511 Execution time - 84.3 mls
Count of threads - 512 Execution time - 85.0 mls
Count of threads - 513 Execution time - 86.4 mls
Count of threads - 514 Execution time - 83.5 mls
Count of threads - 515 Execution time - 84.0 mls
Count of threads - 516 Execution time - 84.1 mls
Count of threads - 517 Execution time - 86.5 mls
Count of threads - 518 Execution time - 84.9 mls
Count of threads - 519 Execution time - 85.6 mls
Count of threads - 520 Execution time - 86.7 mls
Count of threads - 521 Execution time - 85.4 mls
Count of threads - 522 Execution time - 86.0 mls
Count of threads - 523 Execution time - 87.9 mls
Count of threads - 524 Execution time - 86.3 mls
Count of threads - 525 Execution time - 88.3 mls
Count of threads - 526 Execution time - 89.2 mls
Count of threads - 527 Execution time - 85.2 mls
Count of threads - 528 Execution time - 87.6 mls
Count of threads - 529 Execution time - 87.3 mls
Count of threads - 530 Execution time - 86.1 mls
Count of threads - 531 Execution time - 88.3 mls
Count of threads - 532 Execution time - 88.6 mls
Count of threads - 533 Execution time - 88.8 mls
Count of threads - 534 Execution time - 87.5 mls
Count of threads - 535 Execution time - 87.3 mls
Count of threads - 536 Execution time - 90.1 mls
Count of threads - 537 Execution time - 87.9 mls
Count of threads - 538 Execution time - 89.1 mls
Count of threads - 539 Execution time - 89.8 mls
Count of threads - 540 Execution time - 87.6 mls
Count of threads - 541 Execution time - 90.7 mls
Count of threads - 542 Execution time - 89.2 mls
Count of threads - 543 Execution time - 88.4 mls
Count of threads - 544 Execution time - 89.6 mls
Count of threads - 545 Execution time - 90.6 mls
Count of threads - 546 Execution time - 90.5 mls
Count of threads - 547 Execution time - 87.6 mls
Count of threads - 548 Execution time - 90.3 mls
Count of threads - 549 Execution time - 91.2 mls
Count of threads - 550 Execution time - 89.8 mls
Count of threads - 551 Execution time - 93.1 mls
Count of threads - 552 Execution time - 95.6 mls
Count of threads - 553 Execution time - 93.1 mls
Count of threads - 554 Execution time - 87.7 mls
Count of threads - 555 Execution time - 93.6 mls
Count of threads - 556 Execution time - 91.8 mls
Count of threads - 557 Execution time - 91.0 mls
Count of threads - 558 Execution time - 89.0 mls
Count of threads - 559 Execution time - 93.0 mls
Count of threads - 560 Execution time - 90.7 mls
Count of threads - 561 Execution time - 91.6 mls
Count of threads - 562 Execution time - 92.4 mls
Count of threads - 563 Execution time - 93.6 mls
Count of threads - 564 Execution time - 93.6 mls
Count of threads - 565 Execution time - 94.0 mls
Count of threads - 566 Execution time - 97.5 mls
Count of threads - 567 Execution time - 95.7 mls
Count of threads - 568 Execution time - 97.9 mls
Count of threads - 569 Execution time - 98.3 mls
Count of threads - 570 Execution time - 105.4 mls
Count of threads - 571 Execution time - 101.7 mls
Count of threads - 572 Execution time - 99.6 mls
Count of threads - 573 Execution time - 96.3 mls
Count of threads - 574 Execution time - 95.5 mls
Count of threads - 575 Execution time - 96.5 mls
Count of threads - 576 Execution time - 94.4 mls
Count of threads - 577 Execution time - 96.0 mls
Count of threads - 578 Execution time - 94.5 mls
Count of threads - 579 Execution time - 96.9 mls
Count of threads - 580 Execution time - 94.4 mls
Count of threads - 581 Execution time - 94.2 mls
Count of threads - 582 Execution time - 98.6 mls
Count of threads - 583 Execution time - 96.9 mls
Count of threads - 584 Execution time - 94.8 mls
Count of threads - 585 Execution time - 95.5 mls
Count of threads - 586 Execution time - 96.9 mls
Count of threads - 587 Execution time - 96.6 mls
Count of threads - 588 Execution time - 97.4 mls
Count of threads - 589 Execution time - 98.0 mls
Count of threads - 590 Execution time - 96.9 mls
Count of threads - 591 Execution time - 95.9 mls
Count of threads - 592 Execution time - 97.0 mls
Count of threads - 593 Execution time - 99.6 mls
Count of threads - 594 Execution time - 99.4 mls
Count of threads - 595 Execution time - 98.1 mls
Count of threads - 596 Execution time - 97.5 mls
Count of threads - 597 Execution time - 98.8 mls
Count of threads - 598 Execution time - 99.1 mls
Count of threads - 599 Execution time - 98.5 mls
Count of threads - 600 Execution time - 98.3 mls
Count of threads - 601 Execution time - 98.5 mls
Count of threads - 602 Execution time - 99.3 mls
Count of threads - 603 Execution time - 101.1 mls
Count of threads - 604 Execution time - 100.6 mls
Count of threads - 605 Execution time - 100.3 mls
Count of threads - 606 Execution time - 99.7 mls
Count of threads - 607 Execution time - 99.1 mls
Count of threads - 608 Execution time - 101.6 mls
Count of threads - 609 Execution time - 99.5 mls
Count of threads - 610 Execution time - 101.3 mls
Count of threads - 611 Execution time - 100.8 mls
Count of threads - 612 Execution time - 100.3 mls
Count of threads - 613 Execution time - 100.5 mls
Count of threads - 614 Execution time - 103.0 mls
Count of threads - 615 Execution time - 103.6 mls
Count of threads - 616 Execution time - 101.6 mls
Count of threads - 617 Execution time - 101.7 mls
Count of threads - 618 Execution time - 105.2 mls
Count of threads - 619 Execution time - 101.4 mls
Count of threads - 620 Execution time - 104.9 mls
Count of threads - 621 Execution time - 105.0 mls
Count of threads - 622 Execution time - 103.7 mls
Count of threads - 623 Execution time - 104.4 mls
Count of threads - 624 Execution time - 104.5 mls
Count of threads - 625 Execution time - 104.0 mls
Count of threads - 626 Execution time - 103.5 mls
Count of threads - 627 Execution time - 106.6 mls
Count of threads - 628 Execution time - 106.2 mls
Count of threads - 629 Execution time - 105.4 mls
Count of threads - 630 Execution time - 112.7 mls
Count of threads - 631 Execution time - 108.3 mls
Count of threads - 632 Execution time - 106.9 mls
Count of threads - 633 Execution time - 105.4 mls
